J01FF;Lincosamides;;;;;;;;
J01FF01;Clindamycin ;;;;;;;;
J01FF02;Lincomycin ;;;;;;;;
J01FG;Streptogramins;;;;;;;;
J01FG01;Pristinamycin;;;;;;;;
J01FG02;Quinupristin/dalfopristin;;;;;;;;
J01G;Aminoglycoside antibacterials;;;;;;;;
J01GA;Streptomycins;;;;;;;;
J01GA01;Streptomycin ;;;;;;;;
J01GA02;Streptoduocin;;;;;;;;
J01GB;Other aminoglycosides;;;;;;;;
J01GB01;Tobramycin ;;;;;;;;
J01GB03;Gentamicin ;;;;;;;;
J01GB04;Kanamycin ;;;;;;;;
J01GB05;Neomycin ;;;;;;;;
J01GB06;Amikacin ;;;;;;;;
J01GB07;Netilmicin ;;;;;;;;
J01GB08;Sisomicin ;;;;;;;;
J01GB09;Dibekacin ;;;;;;;;
J01GB10;Ribostamycin ;;;;;;;;
J01GB11;Isepamicin ;;;;;;;;
J01GB12;Arbekacin ;;;;;;;;
J01GB13;Bekanamycin ;;;;;;;;
J01M;Quinolone antibacterials;;;;;;;;
J01MA;Fluoroquinolones;;;;;;;;
J01MA01;Ofloxacin ;;;;;;;;
J01MA02;Ciprofloxacin ;;;;;;;;
J01MA03;Pefloxacin ;;;;;;;;
J01MA04;Enoxacin ;;;;;;;;
J01MA05;Temafloxacin;;;;;;;;
J01MA06;Norfloxacin ;;;;;;;;
J01MA07;Lomefloxacin ;;;;;;;;
J01MA08;Fleroxacin;;;;;;;;
J01MA09;Sparfloxacin;;;;;;;;
J01MA10;Rufloxacin ;;;;;;;;
J01MA11;Grepafloxacin ;;;;;;;;
J01MA12;Levofloxacin ;;;;;;;;
J01MA13;Trovafloxacin ;;;;;;;;
J01MA14;Moxifloxacin ;;;;;;;;
J01MA15;Gemifloxacin ;;;;;;;;
J01MA16;Gatifloxacin ;;;;;;;;
J01MA17;Prulifloxacin;;;;;;;;
J01MA18;Pazufloxacin ;;;;;;;;
J01MA19;Garenoxacin;;;;;;;;
J01MA21;Sitafloxacin;;;;;;;;
J01MB;Other quinolones;;;;;;;;
J01MB01;Rosoxacin;;;;;;;;
J01MB02;Nalidixic acid ;;;;;;;;
J01MB03;Piromidic acid;;;;;;;;
J01MB04;Pipemidic acid ;;;;;;;;
J01MB05;Oxolinic acid;;;;;;;;
J01MB06;Cinoxacin;;;;;;;;
J01MB07;Flumequine;;;;;;;;
J01MB08;Nemonoxacin;;;;;;;;
J01R;Combinations of antibacterials;;;;;;;;
J01RA;Combinations of antibacterials;;;;;;;;
J01RA01;Penicillins- combinationsbinations with other antibacterials;;;;;;;;
J01RA02;Sulfonamides- combinationsbinations with other antibacterials (excl. trimethoprim);;;;;;;;
J01RA03;Cefuroxime and metronidazole;;;;;;;;
J01RA04;Spiramycin and metronidazole;;;;;;;;
J01RA05;Levofloxacin and ornidazole;;;;;;;;
J01RA06;Cefepime and amikacin;;;;;;;;
J01RA07;Azithromycin; fluconazole and secnidazole;;;;;;;
J01RA08;Tetracycline and oleandomycin;;;;;;;;
J01RA09;Ofloxacin and ornidazole;;;;;;;;
J01RA10;Ciprofloxacin and metronidazole;;;;;;;;
J01RA11;Ciprofloxacin and tinidazole;;;;;;;;
J01RA12;Ciprofloxacin and ornidazole;;;;;;;;
J01RA13;Norfloxacin and tinidazole;;;;;;;;
J01X;Other antibacterials;;;;;;;;
J01XA;Glycopeptide antibacterials;;;;;;;;
J01XA01;Vancomycin ;;;;;;;;
J01XA02;Teicoplanin;;;;;;;;
J01XA03;Telavancin;;;;;;;;
J01XA04;Dalbavancin;;;;;;;;
J01XA05;Oritavancin ;;;;;;;;
J01XB;Polymyxins;;;;;;;;
J01XB01;Colistin ;;;;;;;;
J01XB02;Polymyxin b ;;;;;;;;
J01XC;Steroid antibacterials;;;;;;;;
J01XC01;Fusidic acid ;;;;;;;;
J01XD;Imidazole derivatives;;;;;;;;
J01XD01;Metronidazole ;;;;;;;;
J01XD02;Tinidazole;;;;;;;;
J01XD03;Ornidazole;;;;;;;;
J01XE;Nitrofuran derivatives;;;;;;;;
J01XE01;Nitrofurantoin;;;;;;;;
J01XE02;Nifurtoinol;;;;;;;;
J01XE03;Furazidin;;;;;;;;
J01XE51;Nitrofurantoin- combinationsbinations;;;;;;;;
J01XX;Other antibacterials;;;;;;;;
J01XX01;Fosfomycin ;;;;;;;;
J01XX02;Xibornol;;;;;;;;
J01XX03;Clofoctol;;;;;;;;
J01XX04;Spectinomycin ;;;;;;;;
J01XX05;Methenamine ;;;;;;;;
J01XX06;Mandelic acid ;;;;;;;;
J01XX07;Nitroxoline;;;;;;;;
J01XX08;Linezolid;;;;;;;;
J01XX09;Daptomycin;;;;;;;;
J01XX10;Bacitracin ;;;;;;;;
J01XX11;Tedizolid ;;;;;;;;
J02;Antimycotics for systemic use;;;;;;;;
J02A;Antimycotics for systemic use;;;;;;;;
J02AA;Antibiotics;;;;;;;;
J02AA01;Amphotericin b;;;;;;;;
J02AA02;Hachimycin;;;;;;;;
J02AB;Imidazole derivatives;;;;;;;;
J02AB01;Miconazole ;;;;;;;;
J02AB02;Ketoconazole;;;;;;;;
J02AC;Triazole derivatives;;;;;;;;
J02AC01;Fluconazole ;;;;;;;;
J02AC02;Itraconazole;;;;;;;;
J02AC03;Voriconazole;;;;;;;;
J02AC04;Posaconazole;;;;;;;;
J02AC05;Isavuconazole;;;;;;;;
J02AX;Other antimycotics for systemic use;;;;;;;;
J02AX01;Flucytosine;;;;;;;;
J02AX04;Caspofungin ;;;;;;;;
J02AX05;Micafungin ;;;;;;;;
J02AX06;Anidulafungin;;;;;;;;
J04;Antimycobacterials;;;;;;;;
J04A;Drugs for treatment of tuberculosis;;;;;;;;
J04AA;Aminosalicylic acid and derivatives;;;;;;;;
J04AA01;Aminosalicylic acid ;;;;;;;;
J04AA02;Sodium aminosalicylate;;;;;;;;
J04AA03;Calcium aminosalicylate;;;;;;;;
J04AB;Antibiotics;;;;;;;;
J04AB01;Cycloserine;;;;;;;;
J04AB02;Rifampicin ;;;;;;;;
J04AB03;Rifamycin ;;;;;;;;
J04AB04;Rifabutin;;;;;;;;
J04AB05;Rifapentine;;;;;;;;
J04AB30;Capreomycin ;;;;;;;;
J04AC;Hydrazides;;;;;;;;
J04AC01;Isoniazid ;;;;;;;;
J04AC51;Isoniazid- combinationsbinations;;;;;;;;
J04AD;Thiocarbamide derivatives;;;;;;;;
J04AD01;Protionamide;;;;;;;;
J04AD02;Tiocarlide;;;;;;;;
J04AD03;Ethionamide;;;;;;;;
J04AK;Other drugs for treatment of tuberculosis;;;;;;;;
J04AK01;Pyrazinamide;;;;;;;;
J04AK02;Ethambutol ;;;;;;;;
J04AK03;Terizidone;;;;;;;;
J04AK04;Morinamide;;;;;;;;
J04AK05;Bedaquiline ;;;;;;;;
J04AK06;Delamanid;;;;;;;;
J04AK07;Thioacetazone;;;;;;;;
J04AM;Combinations of drugs for treatment of tuberculosis;;;;;;;;
J04AM01;Streptomycin and isoniazid;;;;;;;;
J04AM02;Rifampicin and isoniazid;;;;;;;;
J04AM03;Ethambutol and isoniazid;;;;;;;;
J04AM04;Thioacetazone and isoniazid;;;;;;;;
J04AM05;Rifampicin; pyrazinamide and isoniazid;;;;;;;
J04AM06;Rifampicin; pyrazinamide; ethambutol and isoniazid;;;;;;
J04B;Drugs for treatment of lepra;;;;;;;;
J04BA;Drugs for treatment of lepra;;;;;;;;
J04BA01;Clofazimine;;;;;;;;
J04BA02;Dapsone;;;;;;;;
J04BA03;Aldesulfone sodium;;;;;;;;
J05;Antivirals for systemic use;;;;;;;;
J05A;Direct acting antivirals;;;;;;;;
J05AA;Thiosemicarbazones;;;;;;;;
J05AA01;Metisazone;;;;;;;;
J05AB;Nucleosides and nucleotides excl. reverse transcriptase inhibitors;;;;;;;;
J05AB01;Aciclovir ;;;;;;;;
J05AB02;Idoxuridine;;;;;;;;
J05AB03;Vidarabine ;;;;;;;;
J05AB04;Ribavirin;;;;;;;;
J05AB06;Ganciclovir ;;;;;;;;
J05AB09;Famciclovir;;;;;;;;
J05AB11;Valaciclovir ;;;;;;;;
J05AB12;Cidofovir ;;;;;;;;
J05AB13;Penciclovir ;;;;;;;;
J05AB14;Valganciclovir ;;;;;;;;
J05AB15;Brivudine;;;;;;;;
J05AC;Cyclic amines;;;;;;;;
J05AC02;Rimantadine ;;;;;;;;
J05AC03;Tromantadine ;;;;;;;;
J05AD;Phosphonic acid derivatives;;;;;;;;
J05AD01;Foscarnet ;;;;;;;;
J05AD02;Fosfonet ;;;;;;;;
J05AE;Protease inhibitors;;;;;;;;
J05AE01;Saquinavir ;;;;;;;;
J05AE02;Indinavir ;;;;;;;;
J05AE03;Ritonavir;;;;;;;;
J05AE04;Nelfinavir ;;;;;;;;
J05AE05;Amprenavir;;;;;;;;
J05AE07;Fosamprenavir ;;;;;;;;
J05AE08;Atazanavir ;;;;;;;;
J05AE09;Tipranavir ;;;;;;;;
J05AE10;Darunavir ;;;;;;;;
J05AE11;Telaprevir;;;;;;;;
J05AE12;Boceprevir;;;;;;;;
J05AE13;Faldaprevir;;;;;;;;
J05AE14;Simeprevir;;;;;;;;
J05AE15;Asunaprevir;;;;;;;;
J05AF;Nucleoside and nucleotide reverse transcriptase inhibitors;;;;;;;;
J05AF01;Zidovudine;;;;;;;;
J05AF02;Didanosine;;;;;;;;
J05AF03;Zalcitabine;;;;;;;;
J05AF04;Stavudine;;;;;;;;
J05AF05;Lamivudine;;;;;;;;
J05AF06;Abacavir ;;;;;;;;
J05AF07;Tenofovir disoproxil;;;;;;;;
J05AF08;Adefovir dipivoxil;;;;;;;;
J05AF09;Emtricitabine;;;;;;;;
J05AF10;Entecavir ;;;;;;;;
J05AF11;Telbivudine;;;;;;;;
J05AF12;Clevudine;;;;;;;;
J05AF13;Tenofovir alafenamide;;;;;;;;
J05AG;Non-nucleoside reverse transcriptase inhibitors;;;;;;;;
J05AG01;Nevirapine;;;;;;;;
J05AG02;Delavirdine ;;;;;;;;
J05AG03;Efavirenz;;;;;;;;
J05AG04;Etravirine;;;;;;;;
J05AG05;Rilpivirine ;;;;;;;;
J05AH;Neuraminidase inhibitors;;;;;;;;
J05AH01;Zanamivir ;;;;;;;;
J05AH02;Oseltamivir ;;;;;;;;
J05AR;Antivirals for treatment of hiv infections- combinationsbinations;;;;;;;;
J05AR01;Zidovudine and lamivudine;;;;;;;;
J05AR02;Lamivudine and abacavir;;;;;;;;
J05AR03;Tenofovir disoproxil and emtricitabine;;;;;;;;
J05AR04;Zidovudine; lamivudine and abacavir;;;;;;;
J05AR05;Zidovudine; lamivudine and nevirapine;;;;;;;
J05AR06;Emtricitabine; tenofovir disoproxil and efavirenz;;;;;;;
J05AR07;Stavudine; lamivudine and nevirapine;;;;;;;
J05AR08;Emtricitabine; tenofovir disoproxil and rilpivirine;;;;;;;
J05AR09;Emtricitabine; tenofovir disoproxil; elvitegravir and cobicistat;;;;;;
J05AR10;Lopinavir and ritonavir;;;;;;;;
J05AR11;Lamivudine; tenofovir disoproxil and efavirenz;;;;;;;
J05AR12;Lamivudine and tenofovir disoproxil;;;;;;;;
J05AR13;Lamivudine; abacavir and dolutegravir;;;;;;;
J05AR14;Darunavir and cobicistat;;;;;;;;
J05AR15;Atazanavir and cobicistat;;;;;;;;
J05AR16;Lamivudine and raltegravir;;;;;;;;
J05AR17;Emtricitabine and tenofoviralafenamide;;;;;;;;
J05AR18;Emtricitabine; tenofovir alafenamide; elvitegravir and cobicistat;;;;;;
J05AR19;Emtricitabine; tenofoviralafenamide and rilpivirine;;;;;;;
J05AX;Other antivirals;;;;;;;;
J05AX01;Moroxydine;;;;;;;;
J05AX02;Lysozyme ;;;;;;;;
J05AX05;Inosine pranobex;;;;;;;;
J05AX06;Pleconaril;;;;;;;;
J05AX07;Enfuvirtide;;;;;;;;
J05AX08;Raltegravir ;;;;;;;;
J05AX09;Maraviroc;;;;;;;;
J05AX10;Maribavir;;;;;;;;
J05AX11;Elvitegravir;;;;;;;;
J05AX12;Dolutegravir ;;;;;;;;
J05AX13;Umifenovir;;;;;;;;
J05AX14;Daclatasvir ;;;;;;;;
J05AX15;Sofosbuvir;;;;;;;;
J05AX16;Dasabuvir ;;;;;;;;
J05AX65;Sofosbuvir and ledipasvir;;;;;;;;
J05AX66;Dasabuvir; ombitasvir; paritaprevir and ritonavir;;;;;;
J05AX67;Ombitasvir; paritaprevir and ritonavir;;;;;;;
J05AX68;Elbasvir and grazoprevir;;;;;;;;
J06;Immune sera and immunoglobulins;;;;;;;;
J06A;Immune sera;;;;;;;;
J06AA;Immune sera;;;;;;;;
J06AA01;Diphtheria antitoxin ;;;;;;;;
J06AA02;Tetanus antitoxin ;;;;;;;;
J06AA03;Snake venom antiserum;;;;;;;;
J06AA04;Botulinum antitoxin;;;;;;;;
J06AA05;Gas-gangrene sera;;;;;;;;
J06AA06;Rabies serum;;;;;;;;
J06B;Immunoglobulins;;;;;;;;
J06BA;Immunoglobulins; normal human;;;;;;;
J06BA01;Immunoglobulins; normal human; for extravascular adm.;;;;;;
J06BA02;Immunoglobulins; normal human; for intravascular adm.;;;;;;
J06BB;Specific immunoglobulins;;;;;;;;
J06BB01;Anti-d (rh) immunoglobulin;;;;;;;;
J06BB02;Tetanus immunoglobulin ;;;;;;;;
J06BB03;Varicella/zoster immunoglobulin;;;;;;;;
J06BB04;Hepatitis b immunoglobulin;;;;;;;;
J06BB05;Rabies immunoglobulin;;;;;;;;
J06BB06;Rubella immunoglobulin;;;;;;;;
J06BB07;Vaccinia immunoglobulin;;;;;;;;
J06BB08;Staphylococcus immunoglobulin;;;;;;;;
J06BB09;Cytomegalovirus immunoglobulin;;;;;;;;
J06BB10;Diphtheria immunoglobulin;;;;;;;;
J06BB11;Hepatitis a immunoglobulin;;;;;;;;
J06BB12;Encephalitis; tick borne immunoglobulin;;;;;;;
J06BB13;Pertussis immunoglobulin;;;;;;;;
J06BB14;Measles immunoglobulin;;;;;;;;
J06BB15;Mumps immunoglobulin;;;;;;;;
J06BB16;Palivizumab;;;;;;;;
J06BB17;Motavizumab;;;;;;;;
J06BB18;Raxibacumab;;;;;;;;
J06BB19;Anthrax immunoglobulin;;;;;;;;
J06BB21;Bezlotoxumab;;;;;;;;
J06BB30;Combinations;;;;;;;;
J06BC;Other immunoglobulins;;;;;;;;
J06BC01;Nebacumab;;;;;;;;
J07;Vaccines;;;;;;;;
J07A;Bacterial vaccines;;;;;;;;
J07AC;Anthrax vaccines;;;;;;;;
J07AC01;Anthrax antigen;;;;;;;;
J07AD;Brucellosis vaccines;;;;;;;;
J07AD01;Brucella antigen;;;;;;;;
J07AE;Cholera vaccines;;;;;;;;
J07AE01;Cholera; inactivated; whole cell;;;;;;
J07AE02;Cholera; live attenuated;;;;;;;
J07AE51;Cholera- combinationsbinations with typhoid vaccine; inactivated; whole cell;;;;;;
J07AF;Diphtheria vaccines;;;;;;;;
J07AF01;Diphtheria toxoid ;;;;;;;;
J07AG;Hemophilus influenzae b vaccines;;;;;;;;
J07AG01;Hemophilus influenzae b; purified antigen conjugated;;;;;;;
J07AG51;Hemophilus influenzae b- combinationsbinations with toxoids;;;;;;;;
J07AG52;Hemophilus influenzae b- combinationsbinations with pertussis and toxoids;;;;;;;;
J07AG53;Hemophilus influenzae b- combinationsbinations with meningococcus c; conjugated;;;;;;;
J07AH;Meningococcal vaccines;;;;;;;;
J07AH01;Meningococcus a; purified polysaccharides antigen;;;;;;;
J07AH02;Other meningococcal monovalent purified polysaccharides antigen;;;;;;;;
J07AH03;Meningococcus a;c; bivalent purified polysaccharides antigen;;;;;;
J07AH04;Meningococcus a;c;y;w-135; tetravalent purified polysaccharides antigen;;;;
J07AH05;Other meningococcal polyvalent purified polysaccharides antigen;;;;;;;;
J07AH06;Meningococcus b; outer membrane vesicle vaccine;;;;;;;
J07AH07;Meningococcus c; purified polysaccharides antigen conjugated;;;;;;;
J07AH08;Meningococcus a;c;y;w-135; tetravalent purified polysaccharides antigen conjugated;;;;
J07AH09;Meningococcus b; multicomponent vaccine;;;;;;;
J07AH10;Meningococcus a; purified polysaccharides antigen conjugated;;;;;;;
J07AJ;Pertussis vaccines;;;;;;;;
J07AJ01;Pertussis; inactivated; whole cell;;;;;;
J07AJ02;Pertussis; purified antigen;;;;;;;
J07AJ51;Pertussis; inactivated; whole cell- combinationsbinations with toxoids;;;;;;
J07AJ52;Pertussis; purified antigen- combinationsbinations with toxoids;;;;;;;
J07AK;Plague vaccines;;;;;;;;
J07AK01;Plague; inactivated; whole cell;;;;;;
J07AL;Pneumococcal vaccines;;;;;;;;
J07AL01;Pneumococcus; purified polysaccharides antigen;;;;;;;
J07AL02;Pneumococcus; purified polysaccharides antigen conjugated ;;;;;;;
J07AL52;Pneumococcus purified polysaccharides antigen and haemophilus influenzae; conjugated;;;;;;;
J07AM;Tetanus vaccines;;;;;;;;
J07AM01;Tetanus toxoid ;;;;;;;;
J07AM51;Tetanus toxoid- combinationsbinations with diphtheria toxoid;;;;;;;;
J07AM52;Tetanus toxoid- combinationsbinations with tetanus immunoglobulin;;;;;;;;
J07AN;Tuberculosis vaccines;;;;;;;;
J07AN01;Tuberculosis; live attenuated;;;;;;;
J07AP;Typhoid vaccines;;;;;;;;
J07AP01;Typhoid; oral; live attenuated;;;;;;
J07AP02;Typhoid; inactivated; whole cell;;;;;;
J07AP03;Typhoid; purified polysaccharide antigen;;;;;;;
J07AP10;Typhoid- combinationsbinations with paratyphi types;;;;;;;;
J07AR;Typhus (exanthematicus) vaccines;;;;;;;;
J07AR01;Typhus exanthematicus; inactivated; whole cell;;;;;;
J07AX;Other bacterial vaccines;;;;;;;;
J07B;Viral vaccines;;;;;;;;
J07BA;Encephalitis vaccines;;;;;;;;
J07BA01;Encephalitis; tick borne; inactivated; whole virus;;;;;
J07BA02;Encephalitis; japanese; inactivated; whole virus;;;;;
J07BA03;Encephalitis; japanese; live attenuated;;;;;;
J07BB;Influenza vaccines;;;;;;;;
J07BB01;Influenza; inactivated; whole virus ;;;;;;
J07BB02;Influenza; inactivated; split virus or surface antigen;;;;;;
J07BB03;Influenza; live attenuated;;;;;;;
J07BC;Hepatitis vaccines;;;;;;;;
J07BC01;Hepatitis b; purified antigen;;;;;;;
J07BC02;Hepatitis a; inactivated; whole virus;;;;;;
J07BC20;Combinations;;;;;;;;
J07BD;Measles vaccines;;;;;;;;
J07BD01;Measles; live attenuated;;;;;;;
J07BD51;Measles- combinationsbinations with mumps; live attenuated;;;;;;;
J07BD52;Measles- combinationsbinations with mumps and rubella; live attenuated;;;;;;;
J07BD53;Measles- combinationsbinations with rubella; live attenuated;;;;;;;
J07BD54;Measles- combinationsbinations with mumps; rubella and varicella; live attenuated;;;;;;
J07BE;Mumps vaccines;;;;;;;;
J07BE01;Mumps; live attenuated;;;;;;;
J07BF;Poliomyelitis vaccines;;;;;;;;
J07BF01;Poliomyelitis oral; monovalent live attenuated;;;;;;;
J07BF02;Poliomyelitis oral; trivalent; live attenuated;;;;;;
J07BF03;Poliomyelitis; trivalent; inactivated; whole virus;;;;;
J07BF04;Poliomyelitis oral; bivalent live attenuated;;;;;;;
J07BG;Rabies vaccines;;;;;;;;
J07BG01;Rabies; inactivated; whole virus;;;;;;
J07BH;Rota virus diarrhea vaccines;;;;;;;;
J07BH01;Rota virus; live attenuated;;;;;;;
J07BH02;Rota virus; pentavalent; live; reassorted;;;;;
J07BJ;Rubella vaccines;;;;;;;;
J07BJ01;Rubella; live attenuated;;;;;;;
J07BJ51;Rubella- combinationsbinations with mumps; live attenuated;;;;;;;
J07BK;Varicella zoster vaccines;;;;;;;;
J07BK01;Varicella; live attenuated;;;;;;;
J07BK02;Zoster; live attenuated;;;;;;;
J07BL;Yellow fever vaccines;;;;;;;;
J07BL01;Yellow fever; live attenuated;;;;;;;
J07BM;Papillomavirus vaccines;;;;;;;;
J07BM01;Papillomavirus (human types 6;11;16; 18);;;;;
J07BM02;Papillomavirus (human types 16; 18);;;;;;;
J07BM03;Papillomavirus (human types 6;11;16;18;31;33;45;52; 58)
J07BX;Other viral vaccines;;;;;;;;
J07BX01;Smallpox; live attenuated;;;;;;;
J07C;Bacterial and viral vaccines- combinationsbined;;;;;;;;
J07CA;Bacterial and viral vaccines- combinationsbined;;;;;;;;
J07CA01;Diphtheria-poliomyelitis-tetanus;;;;;;;;
J07CA02;Diphtheria-pertussis-poliomyelitis-tetanus;;;;;;;;
J07CA03;Diphtheria-rubella-tetanus;;;;;;;;
J07CA04;Hemophilus influenzae b and poliomyelitis;;;;;;;;
J07CA05;Diphtheria-hepatitis b-pertussis-tetanus;;;;;;;;
J07CA06;Diphtheria-hemophilus influenzae b-pertussis-poliomyelitis-tetanus;;;;;;;;
J07CA07;Diphtheria-hepatitis b-tetanus;;;;;;;;
J07CA08;Hemophilus influenzae b and hepatitis b;;;;;;;;
J07CA09;Diphtheria-hemophilus influenzae b-pertussis-poliomyelitis-tetanus-hepatitis b;;;;;;;;
J07CA10;Typhoid-hepatitis a;;;;;;;;
J07CA11;Diphtheria-hemophilus influenzae b-pertussis-tetanus-hepatitis b;;;;;;;;
J07CA12;Diphtheria-pertussis-poliomyelitis-tetanus-hepatitis b;;;;;;;;
J07CA13;Diphtheria-hemophilus influenzae b-pertussis-tetanus-hepatitis b-meningococcus a + c;;;;;;;;
J07X;Other vaccines;;;;;;;;
L;Antineoplastic and immunomodulating agents;;;;;;;;
L01;Antineoplastic agents;;;;;;;;
L01A;Alkylating agents;;;;;;;;
L01AA;Nitrogen mustard analogues;;;;;;;;
L01AA01;Cyclophosphamide ;;;;;;;;
L01AA02;Chlorambucil;;;;;;;;
L01AA03;Melphalan ;;;;;;;;
L01AA05;Chlormethine ;;;;;;;;
L01AA06;Ifosfamide;;;;;;;;
L01AA07;Trofosfamide;;;;;;;;
L01AA08;Prednimustine;;;;;;;;
L01AA09;Bendamustine ;;;;;;;;
L01AB;Alkyl sulfonates;;;;;;;;
L01AB01;Busulfan;;;;;;;;
L01AB02;Treosulfan;;;;;;;;
L01AB03;Mannosulfan;;;;;;;;
L01AC;Ethylene imines;;;;;;;;
L01AC01;Thiotepa;;;;;;;;
L01AC02;Triaziquone;;;;;;;;
L01AC03;Carboquone;;;;;;;;
L01AD;Nitrosoureas;;;;;;;;
L01AD01;Carmustine;;;;;;;;
L01AD02;Lomustine;;;;;;;;
L01AD03;Semustine;;;;;;;;
L01AD04;Streptozocin;;;;;;;;
L01AD05;Fotemustine;;;;;;;;
L01AD06;Nimustine ;;;;;;;;
L01AD07;Ranimustine;;;;;;;;
L01AG;Epoxides;;;;;;;;
L01AG01;Etoglucid;;;;;;;;
L01AX;Other alkylating agents;;;;;;;;
L01AX01;Mitobronitol;;;;;;;;
L01AX02;Pipobroman;;;;;;;;
L01AX03;Temozolomide;;;;;;;;
L01AX04;Dacarbazine ;;;;;;;;
L01B;Antimetabolites;;;;;;;;
L01BA;Folic acid analogues;;;;;;;;
L01BA01;Methotrexate ;;;;;;;;
L01BA03;Raltitrexed;;;;;;;;
L01BA04;Pemetrexed ;;;;;;;;
L01BA05;Pralatrexate;;;;;;;;
L01BB;Purine analogues;;;;;;;;
L01BB02;Mercaptopurine ;;;;;;;;
L01BB03;Tioguanine ;;;;;;;;
L01BB04;Cladribine;;;;;;;;
L01BB05;Fludarabine ;;;;;;;;
L01BB06;Clofarabine;;;;;;;;
L01BB07;Nelarabine;;;;;;;;
L01BC;Pyrimidine analogues;;;;;;;;
L01BC01;Cytarabine ;;;;;;;;
L01BC02;Fluorouracil ;;;;;;;;
L01BC03;Tegafur;;;;;;;;
L01BC04;Carmofur;;;;;;;;
L01BC05;Gemcitabine ;;;;;;;;
L01BC06;Capecitabine;;;;;;;;
L01BC07;Azacitidine;;;;;;;;
L01BC08;Decitabine;;;;;;;;
L01BC52;Fluorouracil- combinationsbinations;;;;;;;;
L01BC53;Tegafur- combinationsbinations;;;;;;;;
L01BC59;Trifluridine- combinationsbinations;;;;;;;;
L01C;Plant alkaloids and other natural products;;;;;;;;
L01CA;Vinca alkaloids and analogues;;;;;;;;
L01CA01;Vinblastine ;;;;;;;;
L01CA02;Vincristine ;;;;;;;;
L01CA03;Vindesine ;;;;;;;;
L01CA04;Vinorelbine ;;;;;;;;
L01CA05;Vinflunine;;;;;;;;
L01CA06;Vintafolide;;;;;;;;
L01CB;Podophyllotoxin derivatives;;;;;;;;
L01CB01;Etoposide ;;;;;;;;
L01CB02;Teniposide;;;;;;;;
L01CC;Colchicine derivatives;;;;;;;;
L01CC01;Demecolcine;;;;;;;;
L01CD;Taxanes;;;;;;;;
L01CD01;Paclitaxel;;;;;;;;
L01CD02;Docetaxel ;;;;;;;;
L01CD03;Paclitaxel poliglumex;;;;;;;;
L01CD04;Cabazitaxel ;;;;;;;;
L01CX;Other plant alkaloids and natural products;;;;;;;;
L01CX01;Trabectedin;;;;;;;;
L01D;Cytotoxic antibiotics and related substances;;;;;;;;
L01DA;Actinomycines;;;;;;;;
L01DA01;Dactinomycin;;;;;;;;
L01DB;Anthracyclines and related substances;;;;;;;;
L01DB01;Doxorubicin ;;;;;;;;
L01DB02;Daunorubicin ;;;;;;;;
L01DB03;Epirubicin ;;;;;;;;
L01DB04;Aclarubicin ;;;;;;;;
L01DB05;Zorubicin;;;;;;;;
L01DB06;Idarubicin ;;;;;;;;
L01DB07;Mitoxantrone ;;;;;;;;
L01DB08;Pirarubicin ;;;;;;;;
L01DB09;Valrubicin;;;;;;;;
L01DB10;Amrubicin ;;;;;;;;
L01DB11;Pixantrone ;;;;;;;;
L01DC;Other cytotoxic antibiotics;;;;;;;;
L01DC01;Bleomycin ;;;;;;;;
L01DC02;Plicamycin;;;;;;;;
L01DC03;Mitomycin;;;;;;;;
L01DC04;Ixabepilone;;;;;;;;
L01X;Other antineoplastic agents;;;;;;;;
L01XA;Platinum compounds;;;;;;;;
L01XA01;Cisplatin;;;;;;;;
L01XA02;Carboplatin;;;;;;;;
L01XA03;Oxaliplatin;;;;;;;;
L01XA04;Satraplatin;;;;;;;;
L01XA05;Polyplatillen;;;;;;;;
L01XB;Methylhydrazines;;;;;;;;
L01XB01;Procarbazine ;;;;;;;;
L01XC;Monoclonal antibodies;;;;;;;;
L01XC01;Edrecolomab;;;;;;;;
L01XC02;Rituximab;;;;;;;;
L01XC03;Trastuzumab ;;;;;;;;
L01XC05;Gemtuzumab;;;;;;;;
L01XC06;Cetuximab;;;;;;;;
L01XC07;Bevacizumab;;;;;;;;
L01XC08;Panitumumab;;;;;;;;
L01XC09;Catumaxomab;;;;;;;;
L01XC10;Ofatumumab;;;;;;;;
L01XC11;Ipilimumab;;;;;;;;
L01XC12;Brentuximab vedotin;;;;;;;;
L01XC13;Pertuzumab;;;;;;;;
L01XC14;Trastuzumab emtansine ;;;;;;;;
L01XC15;Obinutuzumab;;;;;;;;
L01XC16;Dinutuximab;;;;;;;;
L01XC17;Nivolumab;;;;;;;;
L01XC18;Pembrolizumab;;;;;;;;
L01XC19;Blinatumomab;;;;;;;;
L01XC21;Ramucirumab;;;;;;;;
L01XC22;Necitumumab;;;;;;;;
L01XC23;Elotuzumab;;;;;;;;
L01XC24;Daratumumab;;;;;;;;
L01XC25;Mogamulizumab;;;;;;;;
L01XC26;Inotuzumab ozogamicin;;;;;;;;
L01XD;Sensitizers used in photodynamic/radiation therapy;;;;;;;;
L01XD01;Porfimer sodium;;;;;;;;
L01XD03;Methyl aminolevulinate ;;;;;;;;
L01XD04;Aminolevulinic acid ;;;;;;;;
L01XD05;Temoporfin;;;;;;;;
L01XD06;Efaproxiral ;;;;;;;;
L01XE;Protein kinase inhibitors;;;;;;;;
L01XE01;Imatinib ;;;;;;;;
L01XE02;Gefitinib;;;;;;;;
L01XE03;Erlotinib ;;;;;;;;
